0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
stop 0.0002327121708465353 0.0001975716646310798 0.0002858367871945119 0.00015177270519669742 3.8678485092667205e-05
auction 1.7900936218964253e-05 1.7961060421007258e-05 0.0007717593254251823 0.00040978630403108306 6.446414182111201e-06
approxim 7.160374487585701e-05 0.00010776636252604354 1.4291839359725597e-05 7.588635259834871e-06 0.00013537469782433522
depreci 3.5801872437928506e-05 1.7961060421007258e-05 0.00025725310847506073 0.00013659543467702768 0.00025141015310233683
rest 0.00016110842597067828 0.0001616495437890653 0.00017150207231670717 9.106362311801845e-05 0.00010958904109589041
hectar 1.7900936218964253e-05 0.0010058193835764063 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
worker 0.0003401177881603208 0.00010776636252604354 4.287551807917679e-05 2.2765905779504613e-05 6.446414182111201e-05
favor 0.00016110842597067828 0.0002873769667361161 4.287551807917679e-05 2.2765905779504613e-05 7.735697018533441e-05
emeri 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
movement 0.00017900936218964253 0.00014368848336805806 0.0004287551807917679 0.00022765905779504613 5.801772763900081e-05
leader 0.00032221685194135655 0.0003771822688411524 0.00012862655423753037 6.829771733851384e-05 1.9339242546333602e-05
survey 0.00035801872437928506 0.0001975716646310798 0.0002858367871945119 0.00015177270519669742 5.1571313456889607e-05
left 0.00017900936218964253 0.00021553272505208708 0.00025725310847506073 0.00013659543467702768 3.8678485092667205e-05
link 0.00025061310706549954 0.00014368848336805806 0.00024296126911533514 0.00012900679941719282 3.2232070910556004e-05
bass 0.00016110842597067828 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
semiconductor 3.5801872437928506e-05 1.7961060421007258e-05 0.00011433471487780477 6.070908207867897e-05 5.1571313456889607e-05
swap 1.7900936218964253e-05 1.7961060421007258e-05 0.0007003001286265542 0.0003718431277319087 1.9339242546333602e-05
refer 0.00019691029840860678 0.0001616495437890653 0.00024296126911533514 0.00012900679941719282 3.2232070910556004e-05
fluctuat 0.00017900936218964253 8.980530210503628e-05 0.0004573388595112191 0.00024283632831471587 7.735697018533441e-05
afternoon 7.160374487585701e-05 5.388318126302177e-05 0.0006574246105473774 0.0003490772219524041 1.2892828364222402e-05
claim 0.00014320748975171402 0.0001257274229470508 5.7167357438902387e-05 3.0354541039339484e-05 0.00013537469782433522
woolworth 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 0.00021917808219178083
soft 3.5801872437928506e-05 0.0007543645376823048 5.7167357438902387e-05 3.0354541039339484e-05 3.2232070910556004e-05
feet 0.0007876411936344271 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
ccc 1.7900936218964253e-05 0.000987858323155399 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
stabl 0.00021481123462757103 3.5922120842014515e-05 0.0005002143775903959 0.0002656022340942205 5.1571313456889607e-05
sorghum 1.7900936218964253e-05 0.000987858323155399 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
fear 0.00014320748975171402 0.0001975716646310798 0.0003858796627125911 0.00020489315201554153 3.2232070910556004e-05
iraq 0.0007697402574154628 0.00017961060421007257 2.8583678719451193e-05 1.5177270519669742e-05 1.9339242546333602e-05
found 0.0002327121708465353 0.00010776636252604354 0.00011433471487780477 6.070908207867897e-05 5.1571313456889607e-05
attract 0.00016110842597067828 0.00017961060421007257 0.00014291839359725596 7.588635259834871e-05 2.5785656728444803e-05
csr 0.00014320748975171402 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
shell 0.0006623346401016773 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 9.669621273166801e-05
greec 0.0007518393211964986 0.00023349378547309434 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
everi 0.00012530655353274977 0.00014368848336805806 7.145919679862798e-05 3.7943176299174355e-05 0.00012248186946011282
chanc 0.00014320748975171402 0.0001975716646310798 0.00035729598399313994 0.0001897158814958718 3.2232070910556004e-05
preliminari 0.00012530655353274977 0.00017961060421007257 5.7167357438902387e-05 3.0354541039339484e-05 9.024979854955681e-05
iv 1.7900936218964253e-05 0.0001257274229470508 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
togeth 0.00012530655353274977 5.388318126302177e-05 0.00012862655423753037 6.829771733851384e-05 7.091055600322321e-05
launch 0.00014320748975171402 8.980530210503628e-05 0.00014291839359725596 7.588635259834871e-05 7.735697018533441e-05
matur 3.5801872437928506e-05 3.5922120842014515e-05 0.000600257253108475 0.0003187226809130646 2.5785656728444803e-05
though 0.00019691029840860678 0.0001975716646310798 0.00018579391167643277 9.865225837785332e-05 9.669621273166801e-05
along 0.00025061310706549954 0.0002514548458941016 7.145919679862798e-05 3.7943176299174355e-05 5.1571313456889607e-05
assum 0.00016110842597067828 7.184424168402903e-05 5.7167357438902387e-05 3.0354541039339484e-05 0.00011603545527800161
remark 0.00012530655353274977 8.980530210503628e-05 0.0005430898956695727 0.0002883681398737251 2.5785656728444803e-05
subcommitte 0.00012530655353274977 0.0004131043896831669 0.00015721023295698155 8.347498785818358e-05 6.446414182111201e-06
cpc 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 5.1571313456889607e-05
grade 0.0007697402574154628 0.0001616495437890653 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
matter 0.00010740561731378552 0.0002514548458941016 0.00018579391167643277 9.865225837785332e-05 2.5785656728444803e-05
white 0.0004654243416930706 0.00017961060421007257 7.145919679862798e-05 3.7943176299174355e-05 6.446414182111201e-06
herrington 0.0009487496196051053 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
withdraw 0.00017900936218964253 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-05
distil 0.0007876411936344271 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
moscow 7.160374487585701e-05 0.0008621309002083483 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
tanker 0.0009308486833861411 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
oblig 0.00012530655353274977 8.980530210503628e-05 0.00010004287551807918 5.31204468188441e-05 0.00011603545527800161
repay 0.00025061310706549954 8.980530210503628e-05 0.00012862655423753037 6.829771733851384e-05 7.091055600322321e-05
particularli 0.00017900936218964253 0.00021553272505208708 0.00010004287551807918 5.31204468188441e-05 0.00010958904109589041
telecom 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 9.669621273166801e-05
alli 0.00012530655353274977 1.7961060421007258e-05 0.00011433471487780477 6.070908207867897e-05 5.1571313456889607e-05
video 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 9.669621273166801e-05
strateg 0.00039382059681721356 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 7.735697018533441e-05
brazilian 0.00019691029840860678 0.00010776636252604354 8.575103615835359e-05 4.5531811559009226e-05 0.00018694601128122482
pension 1.7900936218964253e-05 3.5922120842014515e-05 8.575103615835359e-05 4.5531811559009226e-05 0.00025141015310233683
morgan 5.370280865689276e-05 1.7961060421007258e-05 0.00012862655423753037 6.829771733851384e-05 0.00014826752618855762
strategi 0.00012530655353274977 1.7961060421007258e-05 0.00010004287551807918 5.31204468188441e-05 9.024979854955681e-05
remov 0.00014320748975171402 7.184424168402903e-05 0.00021437759039588395 0.00011382952889752307 5.801772763900081e-05
doubl 8.950468109482126e-05 0.00010776636252604354 0.00011433471487780477 6.070908207867897e-05 0.00016116035455278002
serv 5.370280865689276e-05 0.00010776636252604354 0.00012862655423753037 6.829771733851384e-05 3.2232070910556004e-05
subordin 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 0.00011603545527800161
cannot 0.00017900936218964253 0.0001257274229470508 0.0003001286265542375 0.0001593613404565323 2.5785656728444803e-05
dri 5.370280865689276e-05 0.0007902866585243192 7.145919679862798e-05 3.7943176299174355e-05 1.9339242546333602e-05
adopt 0.00012530655353274977 8.980530210503628e-05 0.00022866942975560955 0.00012141816415735794 9.024979854955681e-05
side 0.0002327121708465353 8.980530210503628e-05 0.00021437759039588395 0.00011382952889752307 4.5124899274778406e-05
spring 0.00019691029840860678 0.000628637114735254 2.8583678719451193e-05 1.5177270519669742e-05 1.9339242546333602e-05
deni 0.00021481123462757103 0.0001257274229470508 0.00017150207231670717 9.106362311801845e-05 3.8678485092667205e-05
sheet 1.7900936218964253e-05 1.7961060421007258e-05 0.00010004287551807918 5.31204468188441e-05 0.00023851732473811443
significantli 8.950468109482126e-05 0.0001257274229470508 0.00014291839359725596 7.588635259834871e-05 0.00016116035455278002
dart 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
spot 0.0006623346401016773 0.00010776636252604354 0.00014291839359725596 7.588635259834871e-05 6.446414182111201e-06
feedgrain 1.7900936218964253e-05 0.0009160140814713701 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
exxon 0.0007876411936344271 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
monthli 0.00017900936218964253 0.00017961060421007257 0.00011433471487780477 6.070908207867897e-05 0.00015471394037066882
richard 7.160374487585701e-05 0.0004490265105251814 5.7167357438902387e-05 3.0354541039339484e-05 4.5124899274778406e-05
integr 3.5801872437928506e-05 7.184424168402903e-05 8.575103615835359e-05 4.5531811559009226e-05 6.446414182111201e-05
occur 0.00014320748975171402 0.0001257274229470508 0.0002858367871945119 0.00015177270519669742 6.446414182111201e-05
qtrli 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 0.00032876712328767124
know 0.00019691029840860678 0.0001616495437890653 0.00011433471487780477 6.070908207867897e-05 3.8678485092667205e-05
legisl 0.00019691029840860678 0.0004849486313671959 0.00012862655423753037 6.829771733851384e-05 2.5785656728444803e-05
introduc 0.00010740561731378552 0.00034126014799913787 0.00015721023295698155 8.347498785818358e-05 7.091055600322321e-05
thing 5.370280865689276e-05 0.0001616495437890653 0.00018579391167643277 9.865225837785332e-05 3.8678485092667205e-05
comdata 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
api 0.0008950468109482126 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
round 0.0003401177881603208 0.00010776636252604354 0.00034300414463341435 0.0001821272462360369 2.5785656728444803e-05
johnson 3.5801872437928506e-05 0.0001257274229470508 0.00025725310847506073 0.00013659543467702768 5.1571313456889607e-05
river 0.00021481123462757103 0.00030533802715712333 1.4291839359725597e-05 7.588635259834871e-06 3.2232070910556004e-05
mile 0.0004833252779120348 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 0.00010958904109589041
join 8.950468109482126e-05 8.980530210503628e-05 0.00025725310847506073 0.00013659543467702768 2.5785656728444803e-05
appeal 0.00014320748975171402 0.00014368848336805806 5.7167357438902387e-05 3.0354541039339484e-05 3.2232070910556004e-05
tool 0.00014320748975171402 8.980530210503628e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
big 8.950468109482126e-05 0.00014368848336805806 0.00022866942975560955 0.00012141816415735794 9.024979854955681e-05
stand 0.00010740561731378552 0.00017961060421007257 0.0002858367871945119 0.00015177270519669742 3.2232070910556004e-05
spain 8.950468109482126e-05 0.0003951433292621596 0.00022866942975560955 0.00012141816415735794 1.2892828364222402e-05
freight 1.7900936218964253e-05 0.0004849486313671959 2.8583678719451193e-05 1.5177270519669742e-05 3.8678485092667205e-05
wholli 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 5.1571313456889607e-05
ton 0.00026851404328446377 0.0004131043896831669 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
yr 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 0.00032232070910556004
newli 3.5801872437928506e-05 1.7961060421007258e-05 0.00011433471487780477 6.070908207867897e-05 3.8678485092667205e-05
stimul 0.00014320748975171402 7.184424168402903e-05 0.0005573817350292983 0.00029595677513356 1.2892828364222402e-05
icahn 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
resort 5.370280865689276e-05 3.5922120842014515e-05 7.145919679862798e-05 3.7943176299174355e-05 1.2892828364222402e-05
prove 0.0004475234054741063 0.00010776636252604354 0.00014291839359725596 7.588635259834871e-05 2.5785656728444803e-05
storag 0.00026851404328446377 0.00043106545010417415 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
doubt 1.7900936218964253e-05 5.388318126302177e-05 0.0003144204659139631 0.00016694997571636716 9.024979854955681e-05
wait 0.00017900936218964253 0.00026941590631510885 0.00012862655423753037 6.829771733851384e-05 1.9339242546333602e-05
writeoff 1.7900936218964253e-05 1.7961060421007258e-05 7.145919679862798e-05 3.7943176299174355e-05 0.00028364222401289284
lehman 8.950468109482126e-05 3.5922120842014515e-05 0.00011433471487780477 6.070908207867897e-05 1.9339242546333602e-05
favour 0.00019691029840860678 0.0001616495437890653 0.00025725310847506073 0.00013659543467702768 1.9339242546333602e-05
seem 7.160374487585701e-05 0.00010776636252604354 0.0004287551807917679 0.00022765905779504613 1.2892828364222402e-05
shortterm 8.950468109482126e-05 1.7961060421007258e-05 0.0004144633414320423 0.00022007042253521127 5.1571313456889607e-05
neg 8.950468109482126e-05 0.00017961060421007257 0.00021437759039588395 0.00011382952889752307 0.00013537469782433522
ohio 5.370280865689276e-05 5.388318126302177e-05 1.4291839359725597e-05 7.588635259834871e-06 7.091055600322321e-05
hour 0.00012530655353274977 0.0001257274229470508 0.0003144204659139631 0.00016694997571636716 1.2892828364222402e-05
fact 0.00016110842597067828 0.0001257274229470508 0.00021437759039588395 0.00011382952889752307 7.091055600322321e-05
recov 0.0002327121708465353 0.00010776636252604354 0.00011433471487780477 6.070908207867897e-05 0.00010958904109589041
incent 0.0005370280865689275 0.00014368848336805806 7.145919679862798e-05 3.7943176299174355e-05 2.5785656728444803e-05
compet 3.5801872437928506e-05 0.00014368848336805806 4.287551807917679e-05 2.2765905779504613e-05 3.8678485092667205e-05
known 0.00012530655353274977 0.0001975716646310798 7.145919679862798e-05 3.7943176299174355e-05 4.5124899274778406e-05
halt 0.00032221685194135655 0.00014368848336805806 0.00014291839359725596 7.588635259834871e-05 4.5124899274778406e-05
role 0.00019691029840860678 7.184424168402903e-05 0.00025725310847506073 0.00013659543467702768 3.2232070910556004e-05
enabl 5.370280865689276e-05 0.0001257274229470508 7.145919679862798e-05 3.7943176299174355e-05 0.00010314262691377921
refus 0.0002327121708465353 0.00010776636252604354 0.00024296126911533514 0.00012900679941719282 1.2892828364222402e-05
petrobra 0.0008592449385102841 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
